run,ts,cycle,unit,side,entryPrice,exitPrice,qty,bps,pnl,exitReason,hold_sec,entry_heure,exit_heure
Run_V2,2026-08-14T16:25:18Z,6,BETA_X5,SELL,63076.90000000,63072.20000000,0.00940000,0.74512222,0.04418000,shock_inversion_stop,5,16:25:12,16:25:17
Run_V2,2026-08-14T16:25:51Z,9,BETA_X5,SELL,63074.90000000,63074.40000000,0.00470000,0.07927084,0.00235000,shock_inversion_stop,6,16:25:45,16:25:51
Run_V2,2026-08-14T16:27:25Z,20,BETA_X5,SELL,63077.50000000,63077.50000000,0.00470000,-0.00000000,-0.00000000,fluid_exit_inversion,6,16:27:19,16:27:25
Run_V2,2026-08-14T16:27:57Z,23,BETA_X5,SELL,63077.50000000,63077.50000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,16:27:51,16:27:56
Run_V2,2026-08-14T16:28:32Z,26,BETA_X5,SELL,63077.50000000,63073.00000000,0.00940000,0.71340811,0.04230000,shock_inversion_stop,8,16:28:24,16:28:32
Run_V2,2026-08-14T16:32:24Z,55,BETA_X5,SELL,63077.50000000,63075.10000000,0.00760000,0.38048432,0.01824000,shock_inversion_stop,7,16:32:16,16:32:24
Run_V2,2026-08-14T16:32:42Z,56,BETA_X5,SELL,63076.00000000,63077.50000000,0.00470000,-0.23780836,-0.00705000,shock_inversion_stop,5,16:32:37,16:32:42
Run_V2,2026-08-14T16:34:13Z,66,BETA_X5,SELL,63077.50000000,63081.90000000,0.00470000,-0.69755460,-0.02068000,shock_inversion_stop,5,16:34:07,16:34:13
Run_V2,2026-08-14T16:35:01Z,71,BETA_X5,SELL,63076.60000000,63076.60000000,0.01530000,-0.00000000,-0.00000000,shock_inversion_stop,5,16:34:55,16:35:00
Run_V2,2026-08-14T16:35:53Z,77,BETA_X5,SELL,63123.20000000,63126.60000000,0.01530000,-0.53862922,-0.05202000,shock_inversion_stop,5,16:35:48,16:35:53
Run_V2,2026-08-14T16:36:32Z,81,BETA_X5,SELL,63137.20000000,63144.50000000,0.00470000,-1.15621219,-0.03431000,shock_inversion_stop,5,16:36:27,16:36:32
Run_V2,2026-08-14T16:37:13Z,85,BETA_X5,SELL,63144.50000000,63144.50000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,16:37:07,16:37:12
Run_V2,2026-08-14T16:37:49Z,88,BETA_X5,SELL,63146.20000000,63146.80000000,0.00760000,-0.09501759,-0.00456000,shock_inversion_stop,4,16:37:44,16:37:48
Run_V2,2026-08-14T16:41:08Z,112,BETA_X5,SELL,63163.40000000,63160.00000000,0.00930000,0.53828641,0.03162000,shock_inversion_stop,5,16:41:03,16:41:08
Run_V2,2026-08-14T16:41:43Z,115,BETA_X5,SELL,63160.50000000,63168.70000000,0.00760000,-1.29827978,-0.06232000,shock_inversion_stop,8,16:41:35,16:41:43
Run_V2,2026-08-14T16:42:52Z,123,BETA_X5,SELL,63174.10000000,63171.20000000,0.00470000,0.45904888,0.01363000,shock_inversion_stop,6,16:42:46,16:42:52
Run_V2,2026-08-14T16:46:02Z,147,BETA_X5,SELL,63167.30000000,63166.80000000,0.00470000,0.07915488,0.00235000,shock_inversion_stop,5,16:45:56,16:46:01
Run_V2,2026-08-14T16:47:05Z,154,BETA_X5,SELL,63166.30000000,63164.00000000,0.00470000,0.36411821,0.01081000,shock_inversion_stop,5,16:47:00,16:47:05
Run_V2,2026-08-14T16:47:34Z,156,BETA_X5,SELL,63156.10000000,63149.20000000,0.01530000,1.09253105,0.10557000,shock_inversion_stop,5,16:47:29,16:47:34
Run_V2,2026-08-14T16:47:52Z,157,BETA_X5,SELL,63146.20000000,63146.10000000,0.00470000,0.01583627,0.00047000,shock_inversion_stop,6,16:47:46,16:47:52
Run_V2,2026-08-14T16:50:11Z,174,BETA_X5,SELL,63123.80000000,63133.70000000,0.00470000,-1.56834665,-0.04653000,fluid_exit_inversion,5,16:50:05,16:50:10
Run_V2,2026-08-14T16:51:20Z,182,BETA_X5,SELL,63128.60000000,63133.30000000,0.00470000,-0.74451200,-0.02209000,shock_inversion_stop,5,16:51:15,16:51:20
Run_V2,2026-08-14T16:51:38Z,183,BETA_X5,SELL,63124.90000000,63124.90000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,16:51:33,16:51:38
Run_V2,2026-08-14T16:52:11Z,186,BETA_X5,SELL,63124.90000000,63123.80000000,0.00760000,0.17425770,0.00836000,shock_inversion_stop,5,16:52:06,16:52:11
Run_V2,2026-08-14T16:52:59Z,191,BETA_X5,SELL,63123.80000000,63123.80000000,0.00940000,-0.00000000,-0.00000000,shock_inversion_stop,5,16:52:53,16:52:58
Run_V2,2026-08-14T16:54:32Z,202,BETA_X5,SELL,63123.80000000,63125.60000000,0.00940000,-0.28515394,-0.01692000,shock_inversion_stop,5,16:54:26,16:54:31
Run_V2,2026-08-14T16:55:12Z,206,BETA_X5,SELL,63123.80000000,63123.80000000,0.00940000,-0.00000000,-0.00000000,shock_inversion_stop,6,16:55:06,16:55:12
Run_V2,2026-08-14T16:55:37Z,208,BETA_X5,SELL,63123.80000000,63125.40000000,0.00940000,-0.25347016,-0.01504000,shock_inversion_stop,5,16:55:32,16:55:37
Run_V2,2026-08-14T16:56:01Z,210,BETA_X5,SELL,63123.80000000,63123.80000000,0.00940000,-0.00000000,-0.00000000,shock_inversion_stop,5,16:55:56,16:56:01
Run_V2,2026-08-14T16:56:25Z,211,BETA_X5,SELL,63123.80000000,63123.80000000,0.00940000,-0.00000000,-0.00000000,shock_inversion_stop,6,16:56:18,16:56:24
Run_V2,2026-08-14T16:56:50Z,213,BETA_X5,SELL,63133.70000000,63128.20000000,0.00940000,0.87116706,0.05170000,fluid_exit_inversion,6,16:56:44,16:56:50
Run_V2,2026-08-14T16:58:48Z,228,BETA_X5,SELL,63122.40000000,63122.40000000,0.00760000,-0.00000000,-0.00000000,shock_inversion_stop,7,16:58:41,16:58:48
Run_V2,2026-08-14T17:00:07Z,237,BETA_X5,SELL,63122.40000000,63122.40000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,17:00:02,17:00:07
Run_V2,2026-08-14T17:01:26Z,246,BETA_X5,SELL,63128.40000000,63133.70000000,0.00470000,-0.83955874,-0.02491000,fluid_exit_inversion,5,17:01:20,17:01:25
Run_V2,2026-08-14T17:02:37Z,253,BETA_X5,SELL,63133.70000000,63131.70000000,0.00940000,0.31678802,0.01880000,shock_inversion_stop,5,17:02:31,17:02:37
Run_V2,2026-08-14T17:04:14Z,264,BETA_X5,SELL,63132.40000000,63131.30000000,0.00940000,0.17423700,0.01034000,shock_inversion_stop,5,17:04:09,17:04:14
Run_V2,2026-08-14T17:04:52Z,267,BETA_X5,SELL,63134.40000000,63134.20000000,0.00940000,0.03167845,0.00188000,shock_inversion_stop,6,17:04:46,17:04:52
Run_V2,2026-08-14T17:05:32Z,271,BETA_X5,SELL,63125.40000000,63130.60000000,0.00940000,-0.82375716,-0.04888000,shock_inversion_stop,5,17:05:27,17:05:32
Run_V2,2026-08-14T17:06:33Z,278,BETA_X5,SELL,63123.00000000,63123.00000000,0.00470000,-0.00000000,-0.00000000,fluid_exit_inversion,6,17:06:27,17:06:33
Run_V2,2026-08-14T17:07:44Z,286,BETA_X5,SELL,63116.10000000,63116.10000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,5,17:07:38,17:07:44
Run_V2,2026-08-14T17:08:03Z,287,BETA_X5,SELL,63116.10000000,63112.30000000,0.00760000,0.60206508,0.02888000,shock_inversion_stop,5,17:07:57,17:08:02
Run_V2,2026-08-14T17:10:34Z,304,BETA_X5,SELL,63089.90000000,63105.50000000,0.00470000,-2.47266203,-0.07332000,fluid_exit_inversion,6,17:10:28,17:10:34
Run_V2,2026-08-14T17:11:53Z,312,BETA_X5,SELL,63098.40000000,63098.40000000,0.00470000,-0.00000000,-0.00000000,shock_inversion_stop,6,17:11:46,17:11:52
Run_V2,2026-08-14T17:17:08Z,350,BETA_X5,SELL,63106.20000000,63089.90000000,0.00470000,2.58294748,0.07661000,shock_inversion_stop,6,17:17:02,17:17:08
Run_V2,2026-08-14T17:18:29Z,359,BETA_X5,SELL,63167.90000000,63163.00000000,0.00470000,0.77571045,0.02303000,shock_inversion_stop,6,17:18:23,17:18:29
Run_V2,2026-08-14T17:20:44Z,374,BETA_X5,SELL,63172.00000000,63172.60000000,0.00470000,-0.09497879,-0.00282000,shock_inversion_stop,6,17:20:38,17:20:44
Run_V2,2026-08-14T17:21:58Z,382,BETA_X5,SELL,63175.20000000,63174.90000000,0.00470000,0.04748699,0.00141000,shock_inversion_stop,6,17:21:52,17:21:58
Run_V2,2026-08-14T17:22:17Z,383,BETA_X5,SELL,63172.00000000,63172.00000000,0.00930000,-0.00000000,-0.00000000,shock_inversion_stop,5,17:22:11,17:22:16
Run_V2,2026-08-14T17:27:28Z,421,BETA_X5,SELL,63170.20000000,63166.30000000,0.00930000,0.61737971,0.03627000,shock_inversion_stop,5,17:27:22,17:27:27
