ts,run_id,unit,cycle,symbol,bid,ask,mid,spread_bps,momentum_bps,regime,decision,side,confidence,reason
16:13:58,ACE_DUO_CLEAN_V4_15M,ALPHA,98,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00045961
16:14:01,ACE_DUO_CLEAN_V4_15M,BETA,77,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:14:06,ACE_DUO_CLEAN_V4_15M,ALPHA,99,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.93361401
16:14:06,ACE_DUO_CLEAN_V4_15M,BETA,78,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.01666584
16:14:14,ACE_DUO_CLEAN_V4_15M,ALPHA,100,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.98397026
16:14:15,ACE_DUO_CLEAN_V4_15M,BETA,79,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=3.73702239
16:14:19,ACE_DUO_CLEAN_V4_15M,ALPHA,101,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00575251
16:14:20,ACE_DUO_CLEAN_V4_15M,BETA,80,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00575251
16:14:28,ACE_DUO_CLEAN_V4_15M,ALPHA,102,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.94556253
16:14:28,ACE_DUO_CLEAN_V4_15M,BETA,81,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.94556253
16:14:38,ACE_DUO_CLEAN_V4_15M,BETA,82,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.3899971
16:14:38,ACE_DUO_CLEAN_V4_15M,ALPHA,103,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.3899971
16:14:45,ACE_DUO_CLEAN_V4_15M,BETA,83,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.01239214
16:14:46,ACE_DUO_CLEAN_V4_15M,ALPHA,104,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.10469368
16:14:51,ACE_DUO_CLEAN_V4_15M,BETA,84,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=3.103e-05
16:14:54,ACE_DUO_CLEAN_V4_15M,ALPHA,105,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.69096949
16:14:58,ACE_DUO_CLEAN_V4_15M,BETA,85,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.73381713
16:14:59,ACE_DUO_CLEAN_V4_15M,ALPHA,106,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.099e-05
16:15:04,ACE_DUO_CLEAN_V4_15M,BETA,86,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.099e-05
16:15:05,ACE_DUO_CLEAN_V4_15M,ALPHA,107,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00198398
16:15:09,ACE_DUO_CLEAN_V4_15M,BETA,87,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00014531
16:15:11,ACE_DUO_CLEAN_V4_15M,ALPHA,108,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00364025
16:15:14,ACE_DUO_CLEAN_V4_15M,BETA,88,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00034772
16:15:16,ACE_DUO_CLEAN_V4_15M,ALPHA,109,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=7.572e-05
16:15:19,ACE_DUO_CLEAN_V4_15M,BETA,89,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=6.351e-05
16:15:24,ACE_DUO_CLEAN_V4_15M,ALPHA,110,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1487,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.1784166
16:15:27,ACE_DUO_CLEAN_V4_15M,BETA,90,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.34541913
16:15:31,ACE_DUO_CLEAN_V4_15M,ALPHA,111,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00675508
16:15:33,ACE_DUO_CLEAN_V4_15M,BETA,91,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:15:37,ACE_DUO_CLEAN_V4_15M,ALPHA,112,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:15:38,ACE_DUO_CLEAN_V4_15M,BETA,92,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00556669
16:15:43,ACE_DUO_CLEAN_V4_15M,BETA,93,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:15:45,ACE_DUO_CLEAN_V4_15M,ALPHA,113,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.30471306
16:15:48,ACE_DUO_CLEAN_V4_15M,BETA,94,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:15:50,ACE_DUO_CLEAN_V4_15M,ALPHA,114,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:15:54,ACE_DUO_CLEAN_V4_15M,BETA,95,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:15:58,ACE_DUO_CLEAN_V4_15M,ALPHA,115,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.65080342
16:16:02,ACE_DUO_CLEAN_V4_15M,BETA,96,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.00927862
16:16:06,ACE_DUO_CLEAN_V4_15M,ALPHA,116,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.2649,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.31791219
16:16:09,ACE_DUO_CLEAN_V4_15M,BETA,97,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.10489506
16:16:14,ACE_DUO_CLEAN_V4_15M,ALPHA,117,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.84409811
16:16:17,ACE_DUO_CLEAN_V4_15M,BETA,98,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1271,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.15257505
16:16:19,ACE_DUO_CLEAN_V4_15M,ALPHA,118,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00010536
16:16:22,ACE_DUO_CLEAN_V4_15M,BETA,99,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:16:25,ACE_DUO_CLEAN_V4_15M,ALPHA,119,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00067357
16:16:30,ACE_DUO_CLEAN_V4_15M,ALPHA,120,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.458e-05
16:16:31,ACE_DUO_CLEAN_V4_15M,BETA,100,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.4828129
16:16:36,ACE_DUO_CLEAN_V4_15M,BETA,101,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:16:39,ACE_DUO_CLEAN_V4_15M,ALPHA,121,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=2.78181621
16:16:43,ACE_DUO_CLEAN_V4_15M,BETA,102,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.5,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=1.10124976
16:16:45,ACE_DUO_CLEAN_V4_15M,ALPHA,122,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=5.493e-05
16:16:52,ACE_DUO_CLEAN_V4_15M,BETA,103,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.1237,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.14843764
16:16:58,ACE_DUO_CLEAN_V4_15M,ALPHA,123,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.0608,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.07294428
16:17:00,ACE_DUO_CLEAN_V4_15M,BETA,104,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,0.218,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.2616149
16:17:04,ACE_DUO_CLEAN_V4_15M,ALPHA,124,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
16:17:05,ACE_DUO_CLEAN_V4_15M,BETA,105,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00052554
16:17:11,ACE_DUO_CLEAN_V4_15M,ALPHA,125,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.00960675
16:17:17,ACE_DUO_CLEAN_V4_15M,BETA,106,BTCUSDT,,,,,,ENGINE_LOG,SKIP,,,engine_log:ACE_DUO_CLEAN_V4_15M_LIVE_COLOR.log;tension=0.0
